date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:58:28	25413/25413	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202017%2013:38:51%20GMT	http://www.on3-step.com/tf/luxury/html/room-detail.html	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/room-detail.html	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:28	17122/17122	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202017%2013:38:50%20GMT	http://www.on3-step.com/tf/luxury/html/result.html	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/result.html	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:29	17153/17153	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202017%2013:38:39%20GMT	http://www.on3-step.com/tf/luxury/html/gallery-grid-2.html	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/gallery-grid-2.html	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:29	17153/17153	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202017%2013:38:41%20GMT	http://www.on3-step.com/tf/luxury/html/gallery-grid-3.html	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/gallery-grid-3.html	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:29	16699/16699	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202017%2013:38:54%20GMT	http://www.on3-step.com/tf/luxury/html/gallery-grid-4.html	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/gallery-grid-4.html	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:30	20101/20101	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202017%2013:38:50%20GMT	http://www.on3-step.com/tf/luxury/html/blog.html	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/blog.html	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:30	23261/23261	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202017%2013:38:46%20GMT	http://www.on3-step.com/tf/luxury/html/blog-post.html	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/blog-post.html	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:31	14041/14041	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202017%2013:38:39%20GMT	http://www.on3-step.com/tf/luxury/html/contact.html	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/contact.html	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:51	108444/108444	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2009:01:32%20GMT	http://www.on3-step.com/tf/luxury/html/img/rooms/resto-room.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/rooms/resto-room.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:54	148176/148176	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Aug%202017%2004:01:58%20GMT	http://www.on3-step.com/tf/luxury/html/images-slider/img-slide-2.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/images-slider/img-slide-2.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:58:58	202802/202802	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Aug%202017%2004:00:58%20GMT	http://www.on3-step.com/tf/luxury/html/images-slider/img-slide-1.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/images-slider/img-slide-1.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:00	175747/175747	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Aug%202017%2004:01:20%20GMT	http://www.on3-step.com/tf/luxury/html/images-slider/img-slide-3.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/images-slider/img-slide-3.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:03	69635/69635	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2008:30:20%20GMT	http://www.on3-step.com/tf/luxury/html/img/rooms/com-room.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/rooms/com-room.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:05	66291/66291	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2010:40:40%20GMT	http://www.on3-step.com/tf/luxury/html/img/rooms/rel-room.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/rooms/rel-room.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:10	80721/80721	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2010:41:32%20GMT	http://www.on3-step.com/tf/luxury/html/img/rooms/beach.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/rooms/beach.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:27	146932/146932	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202017%2006:06:38%20GMT	http://www.on3-step.com/tf/luxury/html/img/recent/img1.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/recent/img1.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:28	107835/107835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202017%2006:08:06%20GMT	http://www.on3-step.com/tf/luxury/html/img/recent/img3.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/recent/img3.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:29	136276/136276	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202017%2006:07:40%20GMT	http://www.on3-step.com/tf/luxury/html/img/recent/img2.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/recent/img2.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:30	6408/6408	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202017%2007:16:12%20GMT	http://www.on3-step.com/tf/luxury/html/img/ourclients/1.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/ourclients/1.png	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:31	195826/195826	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2010:44:10%20GMT	http://www.on3-step.com/tf/luxury/html/img/subscribe-bg.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/subscribe-bg.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:31	8097/8097	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202017%2007:16:38%20GMT	http://www.on3-step.com/tf/luxury/html/img/ourclients/2.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/ourclients/2.png	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:31	6247/6247	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202017%2007:17:06%20GMT	http://www.on3-step.com/tf/luxury/html/img/ourclients/3.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/ourclients/3.png	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:32	7802/7802	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202017%2007:17:26%20GMT	http://www.on3-step.com/tf/luxury/html/img/ourclients/4.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/ourclients/4.png	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:33	6440/6440	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202017%2007:17:40%20GMT	http://www.on3-step.com/tf/luxury/html/img/ourclients/5.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/ourclients/5.png	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:33	6408/6408	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202017%2007:18:00%20GMT	http://www.on3-step.com/tf/luxury/html/img/ourclients/6.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/ourclients/6.png	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:33	2797/2797	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202017%2011:04:38%20GMT	http://www.on3-step.com/tf/luxury/html/img/logo.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/logo.png	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:35	1953/1953	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2018%20Aug%202017%2009:04:40%20GMT	http://www.on3-step.com/tf/luxury/html/plugin/sticky.js	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/plugin/sticky.js	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:35	6578/6578	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202017%2007:26:44%20GMT	http://www.on3-step.com/tf/luxury/html/js/jquery.dateselect.js	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/js/jquery.dateselect.js	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:36	8026/8026	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2018%20Aug%202017%2009:07:48%20GMT	http://www.on3-step.com/tf/luxury/html/js/on3step.js	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/js/on3step.js	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:37	15801/15801	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202017%2010:12:56%20GMT	http://www.on3-step.com/tf/luxury/html/js/plugin-set.js	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/js/plugin-set.js	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2007:03:54%20GMT	http://www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.eot	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.eot	(from http://www.on3-step.com/tf/luxury/html/css/bootstrap.min.css)
07:59:38	83792/83792	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Aug%202013%2008:41:32%20GMT	http://www.on3-step.com/tf/luxury/html/rs-plugin/js/jquery.themepunch.revolution.min.js	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/rs-plugin/js/jquery.themepunch.revolution.min.js	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:39	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2007:03:55%20GMT	http://www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.eot?	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regulard41d.eot	(from http://www.on3-step.com/tf/luxury/html/css/bootstrap.min.css)
07:59:39	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2007:03:55%20GMT	http://www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.woff2	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.woff2	(from http://www.on3-step.com/tf/luxury/html/css/bootstrap.min.css)
07:59:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2007:03:56%20GMT	http://www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.woff	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.woff	(from http://www.on3-step.com/tf/luxury/html/css/bootstrap.min.css)
07:59:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2007:03:56%20GMT	http://www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.ttf	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.ttf	(from http://www.on3-step.com/tf/luxury/html/css/bootstrap.min.css)
07:59:41	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2007:03:57%20GMT	http://www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.svg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/fonts/glyphicons-halflings-regular.svg	(from http://www.on3-step.com/tf/luxury/html/css/bootstrap.min.css)
07:59:46	170944/170944	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202017%2007:12:18%20GMT	http://www.on3-step.com/tf/luxury/html/img/bg-logo.jpg	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/img/bg-logo.jpg	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:54	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20May%202014%2014:31:42%20GMT	http://www.on3-step.com/tf/luxury/html/css/fonts/themify.eot?-fvbane	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/css/fonts/themify9f24.eot	(from http://www.on3-step.com/tf/luxury/html/css/themify-icons.css)
07:59:54	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20May%202014%2014:31:42%20GMT	http://www.on3-step.com/tf/luxury/html/css/fonts/themify.eot?	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/css/fonts/themifyd41d.eot	(from http://www.on3-step.com/tf/luxury/html/css/themify-icons.css)
07:59:55	56108/56108	---M--	200	added ('OK')	font/woff	date:Fri,%2023%20May%202014%2014:31:42%20GMT	http://www.on3-step.com/tf/luxury/html/css/fonts/themify.woff?-fvbane	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/css/fonts/themify9f24.woff	(from http://www.on3-step.com/tf/luxury/html/css/themify-icons.css)
07:59:55	579540/579540	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Sep%202017%2011:23:44%20GMT	http://www.on3-step.com/tf/luxury/html/plugin/pluginson3step.js	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/plugin/pluginson3step.js	(from http://www.on3-step.com/tf/luxury/html/index-rev-slider.html)
07:59:58	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2023%20May%202014%2014:31:42%20GMT	http://www.on3-step.com/tf/luxury/html/css/fonts/themify.svg?-fvbane	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/css/fonts/themify9f24.svg	(from http://www.on3-step.com/tf/luxury/html/css/themify-icons.css)
08:00:04	78584/78584	---M--	200	added ('OK')	font/ttf	date:Fri,%2023%20May%202014%2014:31:42%20GMT	http://www.on3-step.com/tf/luxury/html/css/fonts/themify.ttf?-fvbane	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/css/fonts/themify9f24.ttf	(from http://www.on3-step.com/tf/luxury/html/css/themify-icons.css)
08:00:13	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2025%20Oct%202016%2020:24:28%20GMT	http://www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://www.on3-step.com/tf/luxury/html/font-awesome/css/font-awesome.css)
08:00:20	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2025%20Oct%202016%2020:24:28%20GMT	http://www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://www.on3-step.com/tf/luxury/html/font-awesome/css/font-awesome.css)
08:00:24	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2025%20Oct%202016%2020:24:28%20GMT	http://www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://www.on3-step.com/tf/luxury/html/font-awesome/css/font-awesome.css)
08:00:24	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2025%20Oct%202016%2020:24:28%20GMT	http://www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://www.on3-step.com/tf/luxury/html/font-awesome/css/font-awesome.css)
08:00:26	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2025%20Oct%202016%2020:24:28%20GMT	http://www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://www.on3-step.com/tf/luxury/html/font-awesome/css/font-awesome.css)
08:00:28	4289/4289	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202012%2003:24:50%20GMT	http://www.on3-step.com/tf/luxury/html/rs-plugin/assets/shadow1.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/rs-plugin/assets/shadow1.png	(from http://www.on3-step.com/tf/luxury/html/rs-plugin/css/settings.css)
08:00:29	5661/5661	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jun%202012%2010:18:34%20GMT	http://www.on3-step.com/tf/luxury/html/rs-plugin/assets/shadow2.png	C:/Users/HP/Downloads/who/www.on3-step.com/tf/luxury/html/rs-plugin/assets/shadow2.png	(from http://www.on3-step.com/tf/luxury/html/rs-plugin/css/settings.css)
